  x (normalized)   y (normalized)    zenith (um)   horizon (um)      z-grad (um)    r-grad (um)
  -4.0309592e-01   8.5943091e-01   1.1913709e-02   2.0279088e-03   8.2499592e-02  -1.5374831e-02
  -4.0309592e-01   8.7464210e-01   1.7167125e-02   1.9300573e-03   8.9835187e-02  -1.6496928e-02
  -3.8788476e-01  -8.7464210e-01   1.5290033e-02  -2.1946543e-03   8.6470853e-02  -1.5989138e-02
  -3.8788476e-01  -8.5943091e-01   1.1044237e-02  -5.2672238e-03   7.9170888e-02  -1.4864002e-02
  -3.8788476e-01  -8.4421977e-01   7.8441852e-03  -4.0544596e-03   7.2058762e-02  -1.3747389e-02
  -3.8788476e-01  -8.2900858e-01   5.1087540e-03   3.9839308e-04   6.5203727e-02  -1.2650754e-02
  -3.8788476e-01  -8.1379744e-01   2.9051797e-03   9.4225394e-04   5.8308272e-02  -1.1524686e-02
  -3.8788476e-01  -7.9858625e-01   1.6956157e-03  -2.4570109e-04   5.1495037e-02  -1.0390910e-02
  -3.8788476e-01  -7.8337511e-01   1.3068923e-03  -4.0613210e-03   4.4999232e-02  -9.2887382e-03
  -3.8788476e-01  -7.6816392e-01   3.1622098e-03  -3.9743872e-03   3.8559106e-02  -8.1721049e-03
  -3.8788476e-01  -7.5295278e-01   5.2946386e-03  -4.1274323e-03   3.2304801e-02  -7.0691597e-03
  -3.8788476e-01  -7.3774159e-01   7.2271150e-03  -4.4544221e-03   2.6121266e-02  -5.9544284e-03
  -3.8788476e-01  -7.2253040e-01   8.6445640e-03  -3.5824675e-03   1.9987441e-02  -4.8274621e-03
  -3.8788476e-01  -7.0731926e-01   8.8156811e-03  -3.4926334e-03   1.4124446e-02  -3.7280229e-03
  -3.8788476e-01  -6.9210807e-01   9.1330968e-03   2.0563211e-03   8.3419056e-03  -2.6241136e-03
  -3.8788476e-01  -6.7689693e-01   8.5491421e-03   3.5360588e-03   2.7228854e-03  -1.5281584e-03
  -3.8788476e-01  -6.6168574e-01   7.2124079e-03   2.8470695e-03  -2.7524218e-03  -4.3786212e-04
  -3.8788476e-01  -6.4647460e-01   5.2787786e-03  -5.8597578e-04  -8.1866630e-03   6.6526814e-04
  -3.8788476e-01  -6.3126341e-01   2.8774764e-03  -3.0790876e-03  -1.3464197e-02   1.7551044e-03
  -3.8788476e-01  -6.1605227e-01   5.3301755e-04  -5.5213384e-04  -1.8529490e-02   2.8249037e-03
  -3.8788476e-01  -6.0084108e-01  -8.8540326e-04   1.4425870e-03  -2.3472900e-02   3.8919539e-03
  -3.8788476e-01  -5.8562994e-01  -1.5513250e-03   1.5495519e-03  -2.8333744e-02   4.9600722e-03
  -3.8788476e-01  -5.7041875e-01  -8.7219692e-04   1.9450179e-03  -3.3086437e-02   6.0264274e-03
  -3.8788476e-01  -5.5520759e-01   9.5223205e-04   3.0711107e-03  -3.7682511e-02   7.0800977e-03
  -3.8788476e-01  -5.3999642e-01   2.9295153e-03   2.6452947e-03  -4.2129380e-02   8.1198649e-03
  -3.8788476e-01  -5.2478526e-01   5.3058278e-03   1.6179262e-03  -4.6447515e-02   9.1498942e-03
  -3.8788476e-01  -5.0957409e-01   7.2145569e-03   1.0950279e-03  -5.0653714e-02   1.0175821e-02
  -3.8788476e-01  -4.9436292e-01   8.8102159e-03   1.4132331e-04  -5.4729478e-02   1.1188974e-02
  -3.8788476e-01  -4.7915176e-01   9.5708512e-03   7.5886339e-04  -5.8667437e-02   1.2191488e-02
  -3.8788476e-01  -4.6394059e-01   9.7860672e-03  -6.7471986e-04  -6.2483946e-02   1.3182126e-02
  -3.8788476e-01  -4.4872942e-01   8.9875725e-03  -1.4574432e-03  -6.6171517e-02   1.4160489e-02
  -3.8788476e-01  -4.3351826e-01   7.3802078e-03  -1.8065710e-03  -6.9736595e-02   1.5128361e-02
  -3.8788476e-01  -4.1830709e-01   4.7896633e-03  -3.0133598e-03  -7.3173012e-02   1.6080665e-02
  -3.8788476e-01  -4.0309592e-01   1.6169849e-03  -4.8168608e-03  -7.6473903e-02   1.7020024e-02
  -3.8788476e-01  -3.8788476e-01  -1.1563877e-03  -5.0424451e-03  -7.9649728e-02   1.7942118e-02
  -3.8788476e-01  -3.7267359e-01  -2.8587255e-03  -5.8136350e-03  -8.2705694e-02   1.8851516e-02
  -3.8788476e-01  -3.5746242e-01  -3.3815371e-03  -6.5687846e-03  -8.5648609e-02   1.9744127e-02
  -3.8788476e-01  -3.4225125e-01  -2.4582627e-03  -7.1261469e-03  -8.8441742e-02   2.0619909e-02
  -3.8788476e-01   3.4225125e-01  -2.4287245e-03   7.2586426e-03  -8.8441253e-02   2.0619747e-02
  -3.8788476e-01   3.5746242e-01  -3.3619469e-03   6.3490062e-03  -8.5646106e-02   1.9743282e-02
  -3.8788476e-01   3.7267359e-01  -2.8340204e-03   5.8890453e-03  -8.2705835e-02   1.8851532e-02
  -3.8788476e-01   3.8788476e-01  -1.1431814e-03   5.3818069e-03  -7.9649975e-02   1.7942183e-02
  -3.8788476e-01   4.0309592e-01   1.6254211e-03   4.5659566e-03  -7.6474188e-02   1.7020015e-02
  -3.8788476e-01   4.1830709e-01   4.7990543e-03   3.4222114e-03  -7.3173301e-02   1.6080702e-02
  -3.8788476e-01   4.3351826e-01   7.3733085e-03   2.1948157e-03  -6.9736915e-02   1.5128456e-02
  -3.8788476e-01   4.4872942e-01   8.9710685e-03   1.3473545e-03  -6.6171904e-02   1.4160571e-02
  -3.8788476e-01   4.6394059e-01   9.7801561e-03   7.0959139e-04  -6.2485074e-02   1.3182228e-02
  -3.8788476e-01   4.7915176e-01   9.4914231e-03  -3.9128688e-04  -5.8672499e-02   1.2192629e-02
  -3.8788476e-01   4.9436292e-01   8.8073857e-03  -6.3348712e-04  -5.4729494e-02   1.1188839e-02
  -3.8788476e-01   5.0957409e-01   7.1868326e-03  -1.7974060e-03  -5.0654041e-02   1.0175107e-02
  -3.8788476e-01   5.2478526e-01   5.2776024e-03  -2.3111119e-03  -4.6448843e-02   9.1495818e-03
  -3.8788476e-01   5.3999642e-01   2.9170710e-03  -2.6896287e-03  -4.2131406e-02   8.1201761e-03
  -3.8788476e-01   5.5520759e-01   9.4272301e-04  -3.0023235e-03  -3.7682666e-02   7.0801743e-03
  -3.8788476e-01   5.7041875e-01  -8.9227244e-04  -2.9330892e-03  -3.3086264e-02   6.0265256e-03
  -3.8788476e-01   5.8562994e-01  -1.5781439e-03  -2.6701929e-03  -2.8333268e-02   4.9600889e-03
  -3.8788476e-01   6.0084108e-01  -9.1385255e-04  -2.1778420e-03  -2.3472264e-02   3.8920391e-03
  -3.8788476e-01   6.1605227e-01   5.1973296e-04  -1.2967953e-03  -1.8529195e-02   2.8250054e-03
  -3.8788476e-01   6.3126341e-01   2.8803855e-03  -1.7853206e-04  -1.3464405e-02   1.7552086e-03
  -3.8788476e-01   6.4647460e-01   5.2792441e-03   4.9805462e-04  -8.1869866e-03   6.6542388e-04
  -3.8788476e-01   6.6168574e-01   7.2124452e-03   1.0774032e-03  -2.7529468e-03  -4.3772586e-04
  -3.8788476e-01   6.7689693e-01   8.5362692e-03   1.7520024e-03   2.7238851e-03  -1.5285376e-03
  -3.8788476e-01   6.9210807e-01   9.1136553e-03   2.2735797e-03   8.3438119e-03  -2.6250224e-03
  -3.8788476e-01   7.0731926e-01   8.8153538e-03   2.1206515e-03   1.4124004e-02  -3.7283741e-03
  -3.8788476e-01   7.2253040e-01   8.6786574e-03   2.4562078e-03   1.9986859e-02  -4.8274238e-03
  -3.8788476e-01   7.3774159e-01   7.2811094e-03   1.8302758e-03   2.6120743e-02  -5.9551036e-03
  -3.8788476e-01   7.5295278e-01   5.3411265e-03   1.6171833e-03   3.2304288e-02  -7.0698433e-03
  -3.8788476e-01   7.6816392e-01   3.1727948e-03   1.8753244e-03   3.8558583e-02  -8.1719921e-03
  -3.8788476e-01   7.8337511e-01   1.3147124e-03   1.1566378e-03   4.4998698e-02  -9.2885968e-03
  -3.8788476e-01   7.9858625e-01   1.7100806e-03   1.3198083e-03   5.1494493e-02  -1.0390779e-02
  -3.8788476e-01   8.1379744e-01   2.9151439e-03   1.2973615e-03   5.8307717e-02  -1.1524551e-02
  -3.8788476e-01   8.2900858e-01   5.1119477e-03   1.4731438e-03   6.5203162e-02  -1.2650617e-02
  -3.8788476e-01   8.4421977e-01   7.8497366e-03   2.1760123e-03   7.2058187e-02  -1.3747234e-02
  -3.8788476e-01   8.5943091e-01   1.1054949e-02   2.3220852e-03   7.9170302e-02  -1.4864051e-02
  -3.8788476e-01   8.7464210e-01   1.5300654e-02   1.7953407e-03   8.6470257e-02  -1.5989486e-02
  -3.7267359e-01  -8.8985324e-01   1.6369811e-02  -3.1764088e-03   9.0706868e-02  -1.6637342e-02
  -3.7267359e-01  -8.7464210e-01   1.2298230e-02  -3.1447201e-03   8.3269803e-02  -1.5503502e-02
  -3.7267359e-01  -8.5943091e-01   9.4049718e-03  -2.1771674e-03   7.5990458e-02  -1.4371724e-02
  -3.7267359e-01  -8.4421977e-01   7.1263145e-03  -2.5671118e-03   6.8858442e-02  -1.3241863e-02
  -3.7267359e-01  -8.2900858e-01   5.8769956e-03   1.0554745e-03   6.2017907e-02  -1.2137166e-02
  -3.7267359e-01  -8.1379744e-01   4.6444906e-03   2.5866450e-03   5.5118032e-02  -1.1001171e-02
  -3.7267359e-01  -7.9858625e-01   4.4514441e-03   5.8070589e-04   4.8411967e-02  -9.8724474e-03
  -3.7267359e-01  -7.8337511e-01   4.5900579e-03  -3.3074852e-03   4.1926692e-02  -8.7622611e-03
  -3.7267359e-01  -7.6816392e-01   5.4158543e-03  -1.8971759e-03   3.5430946e-02  -7.6250569e-03
  -3.7267359e-01  -7.5295278e-01   6.6263828e-03  -2.2406718e-03   2.9125381e-02  -6.5019856e-03
  -3.7267359e-01  -7.3774159e-01   7.4025042e-03  -3.4371225e-03   2.2918556e-02  -5.3709474e-03
  -3.7267359e-01  -7.2253040e-01   7.6409126e-03  -1.0150315e-03   1.6871821e-02  -4.2471231e-03
  -3.7267359e-01  -7.0731926e-01   7.5465420e-03  -2.9988714e-04   1.1032106e-02  -3.1406028e-03
  -3.7267359e-01  -6.9210807e-01   7.4129093e-03   1.2505885e-03   5.2150895e-03  -2.0180076e-03
  -3.7267359e-01  -6.7689693e-01   7.0909323e-03   2.0876511e-03  -4.4478669e-04  -9.0061133e-04
  -3.7267359e-01  -6.6168574e-01   6.4427004e-03   1.6906748e-03  -5.9550099e-03   2.1016092e-04
  -3.7267359e-01  -6.4647460e-01   5.6909492e-03   1.7035244e-04  -1.1394190e-02   1.3258152e-03
  -3.7267359e-01  -6.3126341e-01   4.4300156e-03  -1.0508232e-03  -1.6596648e-02   2.4161544e-03
  -3.7267359e-01  -6.1605227e-01   3.2582766e-03   1.4355736e-04  -2.1659068e-02   3.4993917e-03
  -3.7267359e-01  -6.0084108e-01   2.1255487e-03   1.6427956e-03  -2.6584489e-02   4.5747179e-03
  -3.7267359e-01  -5.8562994e-01   1.8789314e-03   1.9156057e-03  -3.1401210e-02   5.6486872e-03
  -3.7267359e-01  -5.7041875e-01   2.3477443e-03   2.1832778e-03  -3.6162704e-02   6.7329765e-03
  -3.7267359e-01  -5.5520759e-01   2.9467246e-03   2.5262060e-03  -4.0785523e-02   7.8047867e-03
  -3.7267359e-01  -5.3999642e-01   3.8583281e-03   1.8830148e-03  -4.5236307e-02   8.8620280e-03
  -3.7267359e-01  -5.2478526e-01   5.0334246e-03   1.4587252e-03  -4.9559194e-02   9.9086032e-03
  -3.7267359e-01  -5.0957409e-01   5.7336259e-03   1.9288937e-03  -5.3750798e-02   1.0949060e-02
  -3.7267359e-01  -4.9436292e-01   7.0250699e-03   2.0908848e-04  -5.7824878e-02   1.1978280e-02
  -3.7267359e-01  -4.7915176e-01   8.0557035e-03   2.1448983e-04  -6.1770069e-02   1.2998597e-02
  -3.7267359e-01  -4.6394059e-01   8.6421605e-03  -6.1590279e-04  -6.5575213e-02   1.4003824e-02
  -3.7267359e-01  -4.4872942e-01   8.8760040e-03  -1.6708750e-03  -6.9262423e-02   1.5001006e-02
  -3.7267359e-01  -4.3351826e-01   8.1261584e-03  -2.7486507e-03  -7.2811318e-02   1.5983429e-02
  -3.7267359e-01  -4.1830709e-01   6.8921908e-03  -4.3008671e-03  -7.6243687e-02   1.6957641e-02
  -3.7267359e-01  -4.0309592e-01   5.1173430e-03  -5.4333766e-03  -7.9562198e-02   1.7916070e-02
  -3.7267359e-01  -3.8788476e-01   3.1901282e-03  -5.2142390e-03  -8.2716130e-02   1.8857050e-02
  -3.7267359e-01  -3.7267359e-01   1.9158669e-03  -5.5140051e-03  -8.5766395e-02   1.9783372e-02
  -3.7267359e-01  -3.5746242e-01   1.5874817e-03  -7.4805011e-03  -8.9066895e-02   2.0823468e-02
  -3.7267359e-01   3.5746242e-01   5.1363381e-04   7.4544774e-03  -8.8828167e-02   2.0747920e-02
  -3.7267359e-01   3.7267359e-01   1.9392026e-03   6.0964434e-03  -8.5766546e-02   1.9783435e-02
  -3.7267359e-01   3.8788476e-01   3.2130841e-03   5.5394607e-03  -8.2716287e-02   1.8857067e-02
  -3.7267359e-01   4.0309592e-01   5.1213013e-03   4.6548937e-03  -7.9562456e-02   1.7916037e-02
  -3.7267359e-01   4.1830709e-01   6.8834110e-03   3.4154164e-03  -7.6243982e-02   1.6957639e-02
  -3.7267359e-01   4.3351826e-01   8.1063714e-03   2.0448860e-03  -7.2811616e-02   1.5983490e-02
  -3.7267359e-01   4.4872942e-01   8.8614210e-03   1.1593155e-03  -6.9263010e-02   1.5001222e-02
  -3.7267359e-01   4.6394059e-01   8.6270380e-03   7.6947925e-04  -6.5574087e-02   1.4003633e-02
  -3.7267359e-01   4.7915176e-01   7.9473793e-03   1.5863029e-05  -6.1763755e-02   1.2998180e-02
  -3.7267359e-01   4.9436292e-01   7.0188561e-03  -3.4311962e-04  -5.7824317e-02   1.1977659e-02
  -3.7267359e-01   5.0957409e-01   5.7131661e-03  -1.4480212e-03  -5.3750905e-02   1.0948889e-02
  -3.7267359e-01   5.2478526e-01   5.0052492e-03  -1.6209189e-03  -4.9559502e-02   9.9085799e-03
  -3.7267359e-01   5.3999642e-01   3.8374934e-03  -1.9350161e-03  -4.5236759e-02   8.8622101e-03
  -3.7267359e-01   5.5520759e-01   2.9332645e-03  -2.2611079e-03  -4.0787387e-02   7.8055564e-03
  -3.7267359e-01   5.7041875e-01   2.3285915e-03  -2.0950817e-03  -3.6165513e-02   6.7340426e-03
  -3.7267359e-01   5.8562994e-01   1.8557418e-03  -1.8843602e-03  -3.1401995e-02   5.6489189e-03
  -3.7267359e-01   6.0084108e-01   2.0959735e-03  -1.5574476e-03  -2.6583970e-02   4.5747592e-03
  -3.7267359e-01   6.1605227e-01   3.2503586e-03  -6.4321937e-04  -2.1658980e-02   3.4994924e-03
  -3.7267359e-01   6.3126341e-01   4.4281186e-03   1.9786497e-04  -1.6596780e-02   2.4162587e-03
  -3.7267359e-01   6.4647460e-01   5.6709064e-03   6.7321716e-04  -1.1393637e-02   1.3259219e-03
  -3.7267359e-01   6.6168574e-01   6.4347646e-03   1.0556977e-03  -5.9551128e-03   2.1031117e-04
  -3.7267359e-01   6.7689693e-01   7.0877529e-03   1.4723244e-03  -4.4487100e-04  -9.0064157e-04
  -3.7267359e-01   6.9210807e-01   7.4054723e-03   1.9635866e-03   5.2155518e-03  -2.0187253e-03
  -3.7267359e-01   7.0731926e-01   7.5561141e-03   2.3079182e-03   1.1031594e-02  -3.1413301e-03
  -3.7267359e-01   7.2253040e-01   7.6787529e-03   2.6687506e-03   1.6871388e-02  -4.2470298e-03
  -3.7267359e-01   7.3774159e-01   7.4545565e-03   2.1806109e-03   2.2918033e-02  -5.3712065e-03
  -3.7267359e-01   7.5295278e-01   6.6705711e-03   1.7656489e-03   2.9124868e-02  -6.5024133e-03
  -3.7267359e-01   7.6816392e-01   5.4296112e-03   1.9048605e-03   3.5430423e-02  -7.6249440e-03
  -3.7267359e-01   7.8337511e-01   4.5916814e-03   1.6297941e-03   4.1926158e-02  -8.7621298e-03
  -3.7267359e-01   7.9858625e-01   4.4602179e-03   1.8010295e-03   4.8411423e-02  -9.8723155e-03
  -3.7267359e-01   8.1379744e-01   4.6545826e-03   1.7541532e-03   5.5117477e-02  -1.1001036e-02
  -3.7267359e-01   8.2900858e-01   5.8764736e-03   1.5432144e-03   6.2017342e-02  -1.2137029e-02
  -3.7267359e-01   8.4421977e-01   7.1218875e-03   1.7512480e-03   6.8857867e-02  -1.3241718e-02
  -3.7267359e-01   8.5943091e-01   9.4279852e-03   2.2461777e-03   7.5989872e-02  -1.4371583e-02
  -3.7267359e-01   8.7464210e-01   1.2307724e-02   1.6243834e-03   8.3269207e-02  -1.5503998e-02
  -3.7267359e-01   8.8985324e-01   1.6364516e-02   1.3586296e-03   9.0706261e-02  -1.6638149e-02
  -3.5746242e-01  -8.8985324e-01   1.1347660e-02  -3.7856248e-03   8.7619208e-02  -1.6174826e-02
  -3.5746242e-01  -8.7464210e-01   8.2366887e-03  -1.4620509e-03   8.0212473e-02  -1.5035875e-02
  -3.5746242e-01  -8.5943091e-01   6.2707466e-03  -1.6375349e-04   7.2930027e-02  -1.3894543e-02
  -3.5746242e-01  -8.4421977e-01   5.0670857e-03  -3.7401901e-04   6.5792752e-02  -1.2754746e-02
  -3.5746242e-01  -8.2900858e-01   4.6141958e-03   1.9199589e-03   5.8968867e-02  -1.1642752e-02
  -3.5746242e-01  -8.1379744e-01   4.5397895e-03   2.6433679e-03   5.2143642e-02  -1.0507948e-02
  -3.5746242e-01  -7.9858625e-01   5.1357985e-03   2.8459159e-04   4.5435077e-02  -9.3696043e-03
  -3.5746242e-01  -7.8337511e-01   6.2518553e-03  -2.1590091e-03   3.8897082e-02  -8.2402781e-03
  -3.5746242e-01  -7.6816392e-01   6.7150422e-03   3.0927787e-05   3.2403336e-02  -7.0921208e-03
  -3.5746242e-01  -7.5295278e-01   7.0456043e-03  -1.1929242e-03   2.6046381e-02  -5.9486126e-03
  -3.5746242e-01  -7.3774159e-01   6.5880603e-03  -3.3084471e-03   1.9847556e-02  -4.8063193e-03
  -3.5746242e-01  -7.2253040e-01   5.5374022e-03   6.6284719e-04   1.3900801e-02  -3.6912141e-03
  -3.5746242e-01  -7.0731926e-01   5.2241630e-03   1.1803960e-03   8.0256576e-03  -2.5663838e-03
  -3.5746242e-01  -6.9210807e-01   4.5061668e-03   2.0931652e-04   2.1810464e-03  -1.4240076e-03
  -3.5746242e-01  -6.7689693e-01   3.8576629e-03  -3.4174059e-04  -3.4972578e-03  -2.9031130e-04
  -3.5746242e-01  -6.6168574e-01   3.7422457e-03   1.0355186e-03  -8.9671549e-03   8.2286796e-04
  -3.5746242e-01  -6.4647460e-01   3.9253111e-03   9.0318718e-04  -1.4329089e-02   1.9377412e-03
  -3.5746242e-01  -6.3126341e-01   4.1564413e-03  -1.3344254e-04  -1.9557686e-02   3.0480875e-03
  -3.5746242e-01  -6.1605227e-01   4.2115773e-03   6.8203152e-04  -2.4653067e-02   4.1498317e-03
  -3.5746242e-01  -6.0084108e-01   3.8433152e-03   2.2759282e-03  -2.9576618e-02   5.2397360e-03
  -3.5746242e-01  -5.8562994e-01   3.9359782e-03   2.1055637e-03  -3.4414549e-02   6.3339412e-03
  -3.5746242e-01  -5.7041875e-01   3.7962245e-03   1.5715174e-03  -3.9158565e-02   7.4261805e-03
  -3.5746242e-01  -5.5520759e-01   3.4606605e-03   1.8703246e-03  -4.3758514e-02   8.5097977e-03
  -3.5746242e-01  -5.3999642e-01   3.4803746e-03   1.7966717e-03  -4.8213352e-02   9.5821580e-03
  -3.5746242e-01  -5.2478526e-01   3.3544381e-03   2.5923750e-03  -5.2529077e-02   1.0646387e-02
  -3.5746242e-01  -5.0957409e-01   3.3395602e-03   2.7717284e-03  -5.6735388e-02   1.1701886e-02
  -3.5746242e-01  -4.9436292e-01   3.6510891e-03   1.0564041e-03  -6.0788679e-02   1.2747460e-02
  -3.5746242e-01  -4.7915176e-01   5.0354262e-03   3.7775372e-04  -6.4737523e-02   1.3783791e-02
  -3.5746242e-01  -4.6394059e-01   6.4068297e-03  -2.4490947e-05  -6.8535466e-02   1.4804570e-02
  -3.5746242e-01  -4.4872942e-01   7.5241056e-03  -1.0482502e-03  -7.2210771e-02   1.5818060e-02
  -3.5746242e-01  -4.3351826e-01   8.0281010e-03  -2.0777487e-03  -7.5768718e-02   1.6820942e-02
  -3.5746242e-01  -4.1830709e-01   8.1291522e-03  -3.1930783e-03  -7.9196206e-02   1.7813182e-02
  -3.5746242e-01  -4.0309592e-01   7.5231565e-03  -4.4465926e-03  -8.2486484e-02   1.8789214e-02
  -3.5746242e-01  -3.8788476e-01   6.6601993e-03  -5.3947719e-03  -8.5664660e-02   1.9752958e-02
  -3.5746242e-01  -3.7267359e-01   6.9457410e-03  -6.1738765e-03  -8.8835512e-02   2.0751816e-02
  -3.5746242e-01   3.7267359e-01   6.2204681e-03   6.8924037e-03  -8.9073927e-02   2.0827159e-02
  -3.5746242e-01   3.8788476e-01   6.6814829e-03   5.6447777e-03  -8.5667264e-02   1.9753728e-02
  -3.5746242e-01   4.0309592e-01   7.5340259e-03   4.5496344e-03  -8.2486631e-02   1.8789203e-02
  -3.5746242e-01   4.1830709e-01   8.1143401e-03   3.2390031e-03  -7.9196477e-02   1.7813237e-02
  -3.5746242e-01   4.3351826e-01   8.0059123e-03   2.0493921e-03  -7.5771068e-02   1.6821337e-02
  -3.5746242e-01   4.4872942e-01   7.5154073e-03   1.0609042e-03  -7.2216570e-02   1.5819164e-02
  -3.5746242e-01   4.6394059e-01   6.4546701e-03   4.6882068e-04  -6.8534777e-02   1.4804667e-02
  -3.5746242e-01   4.7915176e-01   5.1428806e-03   2.5754542e-05  -6.4738556e-02   1.3783436e-02
  -3.5746242e-01   4.9436292e-01   3.6299869e-03  -4.9892391e-04  -6.0782938e-02   1.2744541e-02
  -3.5746242e-01   5.0957409e-01   3.3189827e-03  -1.3226188e-03  -5.6734450e-02   1.1701827e-02
  -3.5746242e-01   5.2478526e-01   3.3276880e-03  -1.5844328e-03  -5.2528880e-02   1.0646583e-02
  -3.5746242e-01   5.3999642e-01   3.4508345e-03  -1.5814741e-03  -4.8212835e-02   9.5822462e-03
  -3.5746242e-01   5.5520759e-01   3.4337163e-03  -1.6811470e-03  -4.3760625e-02   8.5108044e-03
  -3.5746242e-01   5.7041875e-01   3.7678215e-03  -1.4769944e-03  -3.9163539e-02   7.4281237e-03
  -3.5746242e-01   5.8562994e-01   3.8995490e-03  -1.3643092e-03  -3.4417098e-02   6.3350539e-03
  -3.5746242e-01   6.0084108e-01   3.8042652e-03  -1.1687255e-03  -2.9576077e-02   5.2398092e-03
  -3.5746242e-01   6.1605227e-01   4.2026111e-03  -3.3139333e-04  -2.4652970e-02   4.1498844e-03
  -3.5746242e-01   6.3126341e-01   4.1610556e-03   3.2561292e-04  -1.9558191e-02   3.0481917e-03
  -3.5746242e-01   6.4647460e-01   3.9113570e-03   5.8965077e-04  -1.4329208e-02   1.9378480e-03
  -3.5746242e-01   6.6168574e-01   3.7273885e-03   7.6012971e-04  -8.9672739e-03   8.2300421e-04
  -3.5746242e-01   6.7689693e-01   3.8569168e-03   9.5617149e-04  -3.4976651e-03  -2.9016853e-04
  -3.5746242e-01   6.9210807e-01   4.5084428e-03   1.4458176e-03   2.1806578e-03  -1.4242903e-03
  -3.5746242e-01   7.0731926e-01   5.2307912e-03   1.9763498e-03   8.0252446e-03  -2.5670400e-03
  -3.5746242e-01   7.2253040e-01   5.5601008e-03   2.2873352e-03   1.3900798e-02  -3.6910988e-03
  -3.5746242e-01   7.3774159e-01   6.6313162e-03   2.1936430e-03   1.9847043e-02  -4.8062645e-03
  -3.5746242e-01   7.5295278e-01   7.0828679e-03   1.9629303e-03   2.6045838e-02  -5.9486223e-03
  -3.5746242e-01   7.6816392e-01   6.7337248e-03   1.8752417e-03   3.2402813e-02  -7.0919650e-03
  -3.5746242e-01   7.8337511e-01   6.2542310e-03   1.7644058e-03   3.8896548e-02  -8.2401387e-03
  -3.5746242e-01   7.9858625e-01   5.1405848e-03   1.6751925e-03   4.5434532e-02  -9.3694725e-03
  -3.5746242e-01   8.1379744e-01   4.5493988e-03   1.4623045e-03   5.2143087e-02  -1.0507813e-02
  -3.5746242e-01   8.2900858e-01   4.6121044e-03   1.1832159e-03   5.8968302e-02  -1.1642615e-02
  -3.5746242e-01   8.4421977e-01   5.0515926e-03   1.0994419e-03   6.5792177e-02  -1.2754606e-02
  -3.5746242e-01   8.5943091e-01   6.2838424e-03   1.6078887e-03   7.2929442e-02  -1.3894329e-02
  -3.5746242e-01   8.7464210e-01   8.2470887e-03   1.4018920e-03   8.0211877e-02  -1.5036027e-02
  -3.5746242e-01   8.8985324e-01   1.1327618e-02   6.8135918e-04   8.7618601e-02  -1.6175678e-02
  -3.4225125e-01  -8.8985324e-01   4.2889867e-03  -4.9635415e-03   8.4677878e-02  -1.5731276e-02
  -3.4225125e-01  -8.7464210e-01   1.4018789e-03  -2.3387862e-03   7.7296823e-02  -1.4587314e-02
  -3.4225125e-01  -8.5943091e-01   4.4374279e-04  -7.6316315e-04   7.0011717e-02  -1.3436579e-02
  -3.4225125e-01  -8.4421977e-01   1.2532807e-03   1.8003652e-03   6.2911552e-02  -1.2294838e-02
  -3.4225125e-01  -8.2900858e-01   2.2840434e-03   2.7441708e-03   5.6080787e-02  -1.1171291e-02
  -3.4225125e-01  -8.1379744e-01   3.6538086e-03   1.8262728e-03   4.9288002e-02  -1.0031667e-02
  -3.4225125e-01  -7.9858625e-01   4.8752344e-03  -3.7526955e-04   4.2557197e-02  -8.8803173e-03
  -3.4225125e-01  -7.8337511e-01   5.9270424e-03  -1.7292577e-04   3.5970691e-02  -7.7296240e-03
  -3.4225125e-01  -7.6816392e-01   6.8894106e-03   2.0558141e-04   2.9479536e-02  -6.5747178e-03
  -3.4225125e-01  -7.5295278e-01   6.4471380e-03  -2.4947736e-03   2.3135291e-02  -5.4189225e-03
